account_value,date,daily_return
97813.01736732482,2023-01-04,
97813.01736732482,2023-01-05,0.0
97888.57292401885,2023-01-06,0.000772448890011157
97937.28614575957,2023-01-09,0.0004976395128217792
98049.36279065703,2023-01-10,0.0011443715596801685
98606.86948093414,2023-01-11,0.0056859797392811995
98587.31421027373,2023-01-12,-0.00019831550036364387
98629.03602881622,2023-01-13,0.0004231966239947038
98623.54858271027,2023-01-17,-5.563722740176136e-05
98603.76781272126,2023-01-18,-0.00020056842684401666
98599.53417128754,2023-01-19,-4.2935899181473225e-05
98877.07479888153,2023-01-20,0.002814826965732431
99532.7073458786,2023-01-23,0.00663078421697505
99889.55968428802,2023-01-24,0.0035852771207092182
99732.54234279633,2023-01-25,-0.0015719094366615227
100406.72694667816,2023-01-26,0.0067599259784689725
101057.82682315826,2023-01-27,0.006484624051393162
99844.40059757233,2023-01-30,-0.012007246382898407
100271.06031302642,2023-01-31,0.00427324630024839
100704.61423966217,2023-02-01,0.004323819108746685
103037.04088285065,2023-02-02,0.02316107023296521
104546.70834075165,2023-02-03,0.014651696564320416
103117.30694609834,2023-02-06,-0.013672371108944148
104783.91189922333,2023-02-07,0.01616222341799678
103413.69139215851,2023-02-08,-0.013076630584117122
102980.42768824006,2023-02-09,-0.0041896164626350485
103129.30931714631,2023-02-10,0.0014457274284873645
104546.53873914338,2023-02-13,0.013742256506719785
104239.46063483431,2023-02-14,-0.002937238363053485
105401.61482779695,2023-02-15,0.01114888916236656
104447.24444501496,2023-02-16,-0.009054608739545555
103731.0540990677,2023-02-17,-0.006856957785270179
101199.58962921907,2023-02-21,-0.02440411400264919
101483.70527161409,2023-02-22,0.0028074782065419246
101754.02013520051,2023-02-23,0.002663628243203542
100140.7194366379,2023-02-24,-0.015854908694703407
100896.9961679001,2023-02-27,0.007552139983782791
100611.3301422806,2023-02-28,-0.0028312639272642937
99478.15427573396,2023-03-01,-0.011262905131500967
99727.4935457535,2023-03-02,0.0025064726203949395
101837.08220079806,2023-03-03,0.021153531288507832
102925.40820406342,2023-03-06,0.010686932301530838
102262.40118807222,2023-03-07,-0.006441626295780156
102498.3488847275,2023-03-08,0.0023072771019854166
102260.88899092867,2023-03-09,-0.0023167192094566413
102050.47193769075,2023-03-10,-0.0020576493644269833
102429.56705335237,2023-03-13,0.0037147806224069324
103049.33350995637,2023-03-14,0.006050659730712171
103158.10020490266,2023-03-15,0.0010554817895622737
104226.75813489534,2023-03-16,0.01035941848357047
103896.62253833772,2023-03-17,-0.0031674744803090737
104867.69231993868,2023-03-20,0.009346499990821489
105754.03199498751,2023-03-21,0.008451980352010668
105190.11208531955,2023-03-22,-0.005332372667310681
105691.17610755161,2023-03-23,0.00476341371160105
106425.0837979813,2023-03-24,0.006943888008993815
105486.20351233677,2023-03-27,-0.008821983052667681
105216.38321424105,2023-03-28,-0.0025578728697365216
106578.2898215256,2023-03-29,0.012943864497902746
107154.0136914902,2023-03-30,0.005401886922080434
108164.66207007601,2023-03-31,0.009431736094325016
108724.15660932162,2023-04-03,0.005172618566340326
108520.1713386307,2023-04-04,-0.0018761724813732839
